,game_pk,game_date,game_year,batter,pitcher,home_team,away_team,stand,p_throws,pitch_type,pitch_name,events,description,type,launch_speed,at_bat_number,pitch_number,inning,inning_topbot,outs_when_up,bat_score,fld_score,post_bat_score,post_fld_score
1002,777320,2025-06-28,2025,663656,687473,HOU,CHC,L,R,CU,Curveball,0,foul,S,86.9,64,4,8,Top,1,9,2,9,2
1032,777320,2025-06-28,2025,663656,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,foul,S,96.2,64,3,8,Top,1,9,2,9,2
1082,777320,2025-06-28,2025,663656,687473,HOU,CHC,L,R,CH,Changeup,0,called_strike,S,0.0,64,2,8,Top,1,9,2,9,2
1096,777320,2025-06-28,2025,663656,687473,HOU,CHC,L,R,CH,Changeup,0,ball,B,0.0,64,1,8,Top,1,9,2,9,2
1144,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,field_out,hit_into_play,X,100.2,63,4,8,Top,0,9,2,9,2
1155,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,called_strike,S,0.0,63,3,8,Top,0,9,2,9,2
1217,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,63,2,8,Top,0,9,2,9,2
1223,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,63,1,8,Top,0,9,2,9,2
2991,777320,2025-06-28,2025,669450,519141,HOU,CHC,R,L,FF,4-Seam Fastball,field_out,hit_into_play,X,95.0,62,1,7,Bot,2,2,9,2,9
3096,777320,2025-06-28,2025,572233,519141,HOU,CHC,R,L,FF,4-Seam Fastball,field_out,hit_into_play,X,99.1,61,7,7,Bot,1,2,9,2,9
3173,777320,2025-06-28,2025,572233,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,ball,B,0.0,61,6,7,Bot,1,2,9,2,9
3295,777320,2025-06-28,2025,572233,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,foul,S,72.9,61,5,7,Bot,1,2,9,2,9
3405,777320,2025-06-28,2025,572233,519141,HOU,CHC,R,L,KC,Knuckle Curve,0,ball,B,0.0,61,4,7,Bot,1,2,9,2,9
3516,777320,2025-06-28,2025,572233,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,foul,S,101.7,61,3,7,Bot,1,2,9,2,9
3647,777320,2025-06-28,2025,572233,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,ball,B,0.0,61,2,7,Bot,1,2,9,2,9
3759,777320,2025-06-28,2025,572233,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,called_strike,S,0.0,61,1,7,Bot,1,2,9,2,9
3925,777320,2025-06-28,2025,605170,519141,HOU,CHC,R,L,KC,Knuckle Curve,strikeout,swinging_strike,S,0.0,60,5,7,Bot,0,2,9,2,9
4007,777320,2025-06-28,2025,605170,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,ball,B,0.0,60,4,7,Bot,0,2,9,2,9
4125,777320,2025-06-28,2025,605170,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,ball,B,0.0,60,3,7,Bot,0,2,9,2,9
4255,777320,2025-06-28,2025,605170,519141,HOU,CHC,R,L,KC,Knuckle Curve,0,called_strike,S,0.0,60,2,7,Bot,0,2,9,2,9
4371,777320,2025-06-28,2025,605170,519141,HOU,CHC,R,L,FF,4-Seam Fastball,0,foul,S,105.3,60,1,7,Bot,0,2,9,2,9
1278,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,FF,4-Seam Fastball,field_out,hit_into_play,X,60.0,59,4,7,Top,2,9,2,9,2
1304,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,CH,Changeup,0,called_strike,S,0.0,59,3,7,Top,2,9,2,9,2
1344,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,CU,Curveball,0,ball,B,0.0,59,2,7,Top,2,9,2,9,2
1363,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,CU,Curveball,0,foul,S,74.8,59,1,7,Top,2,9,2,9,2
1414,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,SI,Sinker,strikeout,foul_tip,S,0.0,58,6,7,Top,1,9,2,9,2
1451,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,78.6,58,5,7,Top,1,9,2,9,2
1469,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,ST,Sweeper,0,called_strike,S,0.0,58,4,7,Top,1,9,2,9,2
1511,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,58,3,7,Top,1,9,2,9,2
1545,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,SI,Sinker,0,called_strike,S,0.0,58,2,7,Top,1,9,2,9,2
1581,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,58,1,7,Top,1,9,2,9,2
1629,777320,2025-06-28,2025,663538,687473,HOU,CHC,R,R,FF,4-Seam Fastball,field_out,hit_into_play,X,92.2,57,1,7,Top,0,9,2,9,2
3007,777320,2025-06-28,2025,673237,518489,HOU,CHC,R,R,SI,Sinker,grounded_into_double_play,hit_into_play,X,91.8,56,1,6,Bot,1,2,9,2,9
3109,777320,2025-06-28,2025,701358,518489,HOU,CHC,R,R,FF,4-Seam Fastball,single,hit_into_play,X,103.2,55,4,6,Bot,1,2,9,2,9
3309,777320,2025-06-28,2025,701358,518489,HOU,CHC,R,R,SL,Slider,0,ball,B,0.0,55,3,6,Bot,1,2,9,2,9
3418,777320,2025-06-28,2025,701358,518489,HOU,CHC,R,R,FF,4-Seam Fastball,0,swinging_strike,S,0.0,55,2,6,Bot,1,2,9,2,9
3530,777320,2025-06-28,2025,701358,518489,HOU,CHC,R,R,SI,Sinker,0,foul,S,73.7,55,1,6,Bot,1,2,9,2,9
3587,777320,2025-06-28,2025,514888,518489,HOU,CHC,R,R,FC,Cutter,field_out,hit_into_play,X,82.2,54,7,6,Bot,0,2,9,2,9
3772,777320,2025-06-28,2025,514888,518489,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,95.5,54,6,6,Bot,0,2,9,2,9
3897,777320,2025-06-28,2025,514888,518489,HOU,CHC,R,R,SL,Slider,0,foul,S,33.8,54,5,6,Bot,0,2,9,2,9
4021,777320,2025-06-28,2025,514888,518489,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,69.8,54,4,6,Bot,0,2,9,2,9
4137,777320,2025-06-28,2025,514888,518489,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,73.9,54,3,6,Bot,0,2,9,2,9
4270,777320,2025-06-28,2025,514888,518489,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,78.8,54,2,6,Bot,0,2,9,2,9
4386,777320,2025-06-28,2025,514888,518489,HOU,CHC,R,R,SL,Slider,0,foul,S,89.4,54,1,6,Bot,0,2,9,2,9
1687,777320,2025-06-28,2025,683737,687473,HOU,CHC,L,R,FF,4-Seam Fastball,strikeout,swinging_strike,S,0.0,53,4,6,Top,2,9,2,9,2
1724,777320,2025-06-28,2025,683737,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,53,3,6,Top,2,9,2,9,2
1738,777320,2025-06-28,2025,683737,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,foul,S,76.4,53,2,6,Top,2,9,2,9,2
1777,777320,2025-06-28,2025,683737,687473,HOU,CHC,L,R,CU,Curveball,0,called_strike,S,0.0,53,1,6,Top,2,9,2,9,2
1841,777320,2025-06-28,2025,621020,687473,HOU,CHC,R,R,SI,Sinker,single,hit_into_play,X,106.5,52,5,6,Top,2,8,2,9,2
1868,777320,2025-06-28,2025,621020,687473,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,52,4,6,Top,2,8,2,8,2
1939,777320,2025-06-28,2025,621020,687473,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,52,3,6,Top,2,8,2,8,2
1962,777320,2025-06-28,2025,621020,687473,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,52,2,6,Top,2,8,2,8,2
2014,777320,2025-06-28,2025,621020,687473,HOU,CHC,R,R,SI,Sinker,0,called_strike,S,0.0,52,1,6,Top,2,8,2,8,2
2109,777320,2025-06-28,2025,691718,687473,HOU,CHC,L,R,CH,Changeup,field_out,hit_into_play,X,91.7,51,2,6,Top,1,8,2,8,2
2161,777320,2025-06-28,2025,691718,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,51,1,6,Top,1,8,2,8,2
2202,777320,2025-06-28,2025,673548,687473,HOU,CHC,R,R,ST,Sweeper,field_out,hit_into_play,X,101.2,50,3,6,Top,0,8,2,8,2
2239,777320,2025-06-28,2025,673548,687473,HOU,CHC,R,R,SI,Sinker,0,called_strike,S,0.0,50,2,6,Top,0,8,2,8,2
2298,777320,2025-06-28,2025,673548,687473,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,50,1,6,Top,0,8,2,8,2
2411,777320,2025-06-28,2025,663656,687473,HOU,CHC,L,R,FF,4-Seam Fastball,double,hit_into_play,X,73.6,49,3,6,Top,0,8,2,8,2
2431,777320,2025-06-28,2025,663656,687473,HOU,CHC,L,R,CH,Changeup,0,called_strike,S,0.0,49,2,6,Top,0,8,2,8,2
2500,777320,2025-06-28,2025,663656,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,49,1,6,Top,0,8,2,8,2
325,777320,2025-06-28,2025,676694,607067,HOU,CHC,R,R,ST,Sweeper,field_out,hit_into_play,X,73.1,48,5,5,Bot,2,2,8,2,8
332,777320,2025-06-28,2025,676694,607067,HOU,CHC,R,R,SI,Sinker,0,foul,S,113.2,48,4,5,Bot,2,2,8,2,8
374,777320,2025-06-28,2025,676694,607067,HOU,CHC,R,R,SL,Slider,0,foul,S,0.0,48,3,5,Bot,2,2,8,2,8
383,777320,2025-06-28,2025,676694,607067,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,48,2,5,Bot,2,2,8,2,8
416,777320,2025-06-28,2025,676694,607067,HOU,CHC,R,R,FC,Cutter,0,ball,B,0.0,48,1,5,Bot,2,2,8,2,8
445,777320,2025-06-28,2025,670623,607067,HOU,CHC,R,R,FF,4-Seam Fastball,field_out,hit_into_play,X,71.7,47,4,5,Bot,1,2,8,2,8
465,777320,2025-06-28,2025,670623,607067,HOU,CHC,R,R,FS,Split-Finger,0,foul,S,46.2,47,3,5,Bot,1,2,8,2,8
488,777320,2025-06-28,2025,670623,607067,HOU,CHC,R,R,FS,Split-Finger,0,ball,B,0.0,47,2,5,Bot,1,2,8,2,8
508,777320,2025-06-28,2025,670623,607067,HOU,CHC,R,R,CU,Curveball,0,called_strike,S,0.0,47,1,5,Bot,1,2,8,2,8
537,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,FS,Split-Finger,field_out,hit_into_play,X,82.9,46,3,5,Bot,0,2,8,2,8
563,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,SL,Slider,0,ball,B,0.0,46,2,5,Bot,0,2,8,2,8
588,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,called_strike,S,0.0,46,1,5,Bot,0,2,8,2,8
2637,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,strikeout,swinging_strike,S,0.0,45,6,5,Top,2,8,2,8,2
2654,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,45,5,5,Top,2,8,2,8,2
2736,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,CU,Curveball,0,blocked_ball,B,0.0,45,4,5,Top,2,8,2,8,2
2831,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,45,3,5,Top,2,8,2,8,2
2925,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,called_strike,S,0.0,45,2,5,Top,2,8,2,8,2
3031,777320,2025-06-28,2025,664023,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,called_strike,S,0.0,45,1,5,Top,2,8,2,8,2
3220,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,FF,4-Seam Fastball,strikeout,swinging_strike,S,0.0,44,6,5,Top,1,8,2,8,2
3256,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,44,5,5,Top,1,8,2,8,2
3368,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,called_strike,S,0.0,44,4,5,Top,1,8,2,8,2
3484,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,CU,Curveball,0,blocked_ball,B,0.0,44,3,5,Top,1,8,2,8,2
3611,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,44,2,5,Top,1,8,2,8,2
3723,777320,2025-06-28,2025,624512,687473,HOU,CHC,L,R,FF,4-Seam Fastball,0,foul,S,73.0,44,1,5,Top,1,8,2,8,2
3928,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,SI,Sinker,single,hit_into_play,X,99.7,43,2,5,Top,1,8,2,8,2
3967,777320,2025-06-28,2025,807713,687473,HOU,CHC,R,R,SI,Sinker,0,called_strike,S,0.0,43,1,5,Top,1,8,2,8,2
4172,777320,2025-06-28,2025,663538,687473,HOU,CHC,R,R,ST,Sweeper,field_out,hit_into_play,X,84.8,42,3,5,Top,0,8,2,8,2
4214,777320,2025-06-28,2025,663538,687473,HOU,CHC,R,R,FF,4-Seam Fastball,0,called_strike,S,0.0,42,2,5,Top,0,8,2,8,2
4333,777320,2025-06-28,2025,663538,687473,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,42,1,5,Top,0,8,2,8,2
633,777320,2025-06-28,2025,669450,607067,HOU,CHC,L,R,SL,Slider,field_out,hit_into_play,X,96.3,41,6,4,Bot,2,2,8,2,8
638,777320,2025-06-28,2025,669450,607067,HOU,CHC,L,R,SL,Slider,0,ball,B,0.0,41,5,4,Bot,2,2,8,2,8
678,777320,2025-06-28,2025,669450,607067,HOU,CHC,L,R,FF,4-Seam Fastball,0,ball,B,0.0,41,4,4,Bot,2,2,8,2,8
694,777320,2025-06-28,2025,669450,607067,HOU,CHC,L,R,FS,Split-Finger,0,foul,S,55.0,41,3,4,Bot,2,2,8,2,8
722,777320,2025-06-28,2025,669450,607067,HOU,CHC,L,R,ST,Sweeper,0,ball,B,0.0,41,2,4,Bot,2,2,8,2,8
752,777320,2025-06-28,2025,669450,607067,HOU,CHC,L,R,FF,4-Seam Fastball,0,called_strike,S,0.0,41,1,4,Bot,2,2,8,2,8
787,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,SL,Slider,strikeout,swinging_strike,S,0.0,40,6,4,Bot,1,2,8,2,8
809,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,SL,Slider,0,foul,S,92.4,40,5,4,Bot,1,2,8,2,8
836,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,called_strike,S,0.0,40,4,4,Bot,1,2,8,2,8
868,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,40,3,4,Bot,1,2,8,2,8
896,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,40,2,4,Bot,1,2,8,2,8
919,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,SL,Slider,0,ball,B,0.0,40,1,4,Bot,1,2,8,2,8
967,777320,2025-06-28,2025,605170,607067,HOU,CHC,L,R,FF,4-Seam Fastball,field_out,hit_into_play,X,75.6,39,1,4,Bot,0,2,8,2,8
3930,777320,2025-06-28,2025,683737,595345,HOU,CHC,L,L,SL,Slider,field_out,hit_into_play,X,89.6,38,2,4,Top,2,8,2,8,2
4011,777320,2025-06-28,2025,683737,595345,HOU,CHC,L,L,SL,Slider,0,ball,B,0.0,38,1,4,Top,2,8,2,8,2
4174,777320,2025-06-28,2025,621020,595345,HOU,CHC,R,L,FF,4-Seam Fastball,single,hit_into_play,X,98.8,37,1,4,Top,2,8,2,8,2
4296,777320,2025-06-28,2025,691718,595345,HOU,CHC,L,L,SL,Slider,sac_fly,hit_into_play,X,93.2,36,2,4,Top,1,7,2,8,2
4376,777320,2025-06-28,2025,691718,595345,HOU,CHC,L,L,SL,Slider,0,swinging_strike,S,0.0,36,1,4,Top,1,7,2,7,2
327,777320,2025-06-28,2025,673548,621121,HOU,CHC,R,R,ST,Sweeper,triple,hit_into_play,X,105.9,35,4,4,Top,1,7,2,7,2
339,777320,2025-06-28,2025,673548,621121,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,35,3,4,Top,1,7,2,7,2
362,777320,2025-06-28,2025,673548,621121,HOU,CHC,R,R,ST,Sweeper,0,swinging_strike,S,0.0,35,2,4,Top,1,7,2,7,2
390,777320,2025-06-28,2025,673548,621121,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,35,1,4,Top,1,7,2,7,2
400,777320,2025-06-28,2025,663656,621121,HOU,CHC,L,R,ST,Sweeper,home_run,hit_into_play,X,105.8,34,1,4,Top,1,4,2,7,2
441,777320,2025-06-28,2025,664023,621121,HOU,CHC,L,R,KC,Knuckle Curve,single,hit_into_play,X,104.4,33,4,4,Top,1,3,2,4,2
454,777320,2025-06-28,2025,664023,621121,HOU,CHC,L,R,KC,Knuckle Curve,0,foul,S,67.2,33,3,4,Top,1,3,2,3,2
487,777320,2025-06-28,2025,664023,621121,HOU,CHC,L,R,ST,Sweeper,0,called_strike,S,0.0,33,2,4,Top,1,3,2,3,2
509,777320,2025-06-28,2025,664023,621121,HOU,CHC,L,R,ST,Sweeper,0,foul,S,69.5,33,1,4,Top,1,3,2,3,2
539,777320,2025-06-28,2025,624512,621121,HOU,CHC,L,R,CH,Changeup,single,hit_into_play,X,103.3,32,3,4,Top,1,3,2,3,2
572,777320,2025-06-28,2025,624512,621121,HOU,CHC,L,R,CH,Changeup,0,swinging_strike,S,0.0,32,2,4,Top,1,3,2,3,2
591,777320,2025-06-28,2025,624512,621121,HOU,CHC,L,R,CH,Changeup,0,blocked_ball,B,0.0,32,1,4,Top,1,3,2,3,2
627,777320,2025-06-28,2025,807713,621121,HOU,CHC,R,R,SI,Sinker,walk,ball,B,0.0,31,5,4,Top,1,3,2,3,2
653,777320,2025-06-28,2025,807713,621121,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,31,4,4,Top,1,3,2,3,2
683,777320,2025-06-28,2025,807713,621121,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,31,3,4,Top,1,3,2,3,2
710,777320,2025-06-28,2025,807713,621121,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,31,2,4,Top,1,3,2,3,2
741,777320,2025-06-28,2025,807713,621121,HOU,CHC,R,R,SI,Sinker,0,called_strike,S,0.0,31,1,4,Top,1,3,2,3,2
753,777320,2025-06-28,2025,663538,621121,HOU,CHC,R,R,CH,Changeup,home_run,hit_into_play,X,93.5,30,6,4,Top,1,2,2,3,2
782,777320,2025-06-28,2025,663538,621121,HOU,CHC,R,R,ST,Sweeper,0,foul,S,64.2,30,5,4,Top,1,2,2,2,2
816,777320,2025-06-28,2025,663538,621121,HOU,CHC,R,R,SI,Sinker,0,called_strike,S,0.0,30,4,4,Top,1,2,2,2,2
854,777320,2025-06-28,2025,663538,621121,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,30,3,4,Top,1,2,2,2,2
880,777320,2025-06-28,2025,663538,621121,HOU,CHC,R,R,ST,Sweeper,0,called_strike,S,0.0,30,2,4,Top,1,2,2,2,2
902,777320,2025-06-28,2025,663538,621121,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,30,1,4,Top,1,2,2,2,2
921,777320,2025-06-28,2025,683737,621121,HOU,CHC,L,R,CH,Changeup,home_run,hit_into_play,X,98.0,29,3,4,Top,1,1,2,2,2
965,777320,2025-06-28,2025,683737,621121,HOU,CHC,L,R,FC,Cutter,0,called_strike,S,0.0,29,2,4,Top,1,1,2,1,2
986,777320,2025-06-28,2025,683737,621121,HOU,CHC,L,R,ST,Sweeper,0,ball,B,0.0,29,1,4,Top,1,1,2,1,2
1012,777320,2025-06-28,2025,621020,621121,HOU,CHC,R,R,ST,Sweeper,field_out,hit_into_play,X,93.2,28,2,4,Top,0,1,2,1,2
1052,777320,2025-06-28,2025,621020,621121,HOU,CHC,R,R,ST,Sweeper,0,called_strike,S,0.0,28,1,4,Top,0,1,2,1,2
983,777320,2025-06-28,2025,673237,607067,HOU,CHC,R,R,SI,Sinker,field_out,hit_into_play,X,73.4,27,6,3,Bot,2,2,1,2,1
1010,777320,2025-06-28,2025,673237,607067,HOU,CHC,R,R,SI,Sinker,0,foul,S,0.0,27,5,3,Bot,2,2,1,2,1
1036,777320,2025-06-28,2025,673237,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,called_strike,S,0.0,27,4,3,Bot,2,2,1,2,1
1069,777320,2025-06-28,2025,673237,607067,HOU,CHC,R,R,SL,Slider,0,ball,B,0.0,27,3,3,Bot,2,2,1,2,1
1114,777320,2025-06-28,2025,673237,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,27,2,3,Bot,2,2,1,2,1
1137,777320,2025-06-28,2025,673237,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,27,1,3,Bot,2,2,1,2,1
1176,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,ST,Sweeper,home_run,hit_into_play,X,105.6,26,10,3,Bot,2,0,1,2,1
1202,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,69.9,26,9,3,Bot,2,0,1,0,1
1236,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,SL,Slider,0,foul,S,75.7,26,8,3,Bot,2,0,1,0,1
1263,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,26,7,3,Bot,2,0,1,0,1
1301,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,73.7,26,6,3,Bot,2,0,1,0,1
1337,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,26,5,3,Bot,2,0,1,0,1
1369,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,26,4,3,Bot,2,0,1,0,1
1404,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,95.7,26,3,3,Bot,2,0,1,0,1
1433,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,ST,Sweeper,0,foul,S,78.7,26,2,3,Bot,2,0,1,0,1
1477,777320,2025-06-28,2025,701358,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,swinging_strike,S,0.0,26,1,3,Bot,2,0,1,0,1
1499,777320,2025-06-28,2025,514888,607067,HOU,CHC,R,R,SI,Sinker,field_out,hit_into_play,X,58.4,25,3,3,Bot,1,0,1,0,1
1551,777320,2025-06-28,2025,514888,607067,HOU,CHC,R,R,SL,Slider,0,called_strike,S,0.0,25,2,3,Bot,1,0,1,0,1
1589,777320,2025-06-28,2025,514888,607067,HOU,CHC,R,R,SL,Slider,0,ball,B,0.0,25,1,3,Bot,1,0,1,0,1
1643,777320,2025-06-28,2025,676694,607067,HOU,CHC,R,R,ST,Sweeper,force_out,hit_into_play,X,72.3,24,2,3,Bot,0,0,1,0,1
1667,777320,2025-06-28,2025,676694,607067,HOU,CHC,R,R,SI,Sinker,0,foul,S,81.1,24,1,3,Bot,0,0,1,0,1
1721,777320,2025-06-28,2025,670623,607067,HOU,CHC,R,R,SI,Sinker,single,hit_into_play,X,65.1,23,3,3,Bot,0,0,1,0,1
1749,777320,2025-06-28,2025,670623,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,ball,B,0.0,23,2,3,Bot,0,0,1,0,1
1791,777320,2025-06-28,2025,670623,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,called_strike,S,0.0,23,1,3,Bot,0,0,1,0,1
1067,777320,2025-06-28,2025,691718,621121,HOU,CHC,L,R,KC,Knuckle Curve,field_out,hit_into_play,X,93.7,22,6,3,Top,2,1,0,1,0
1118,777320,2025-06-28,2025,691718,621121,HOU,CHC,L,R,KC,Knuckle Curve,0,foul,S,0.0,22,5,3,Top,2,1,0,1,0
1147,777320,2025-06-28,2025,691718,621121,HOU,CHC,L,R,KC,Knuckle Curve,0,foul,S,35.6,22,4,3,Top,2,1,0,1,0
1175,777320,2025-06-28,2025,691718,621121,HOU,CHC,L,R,KC,Knuckle Curve,0,ball,B,0.0,22,3,3,Top,2,1,0,1,0
1197,777320,2025-06-28,2025,691718,621121,HOU,CHC,L,R,CH,Changeup,0,foul,S,0.0,22,2,3,Top,2,1,0,1,0
1238,777320,2025-06-28,2025,691718,621121,HOU,CHC,L,R,ST,Sweeper,0,ball,B,0.0,22,1,3,Top,2,1,0,1,0
1272,777320,2025-06-28,2025,673548,621121,HOU,CHC,R,R,CH,Changeup,field_out,hit_into_play,X,65.8,21,2,3,Top,1,1,0,1,0
1310,777320,2025-06-28,2025,673548,621121,HOU,CHC,R,R,SI,Sinker,0,ball,B,0.0,21,1,3,Top,1,1,0,1,0
1330,777320,2025-06-28,2025,663656,621121,HOU,CHC,L,R,CH,Changeup,field_out,hit_into_play,X,76.4,20,5,3,Top,0,1,0,1,0
1381,777320,2025-06-28,2025,663656,621121,HOU,CHC,L,R,FC,Cutter,0,called_strike,S,0.0,20,4,3,Top,0,1,0,1,0
1419,777320,2025-06-28,2025,663656,621121,HOU,CHC,L,R,CH,Changeup,0,ball,B,0.0,20,3,3,Top,0,1,0,1,0
1454,777320,2025-06-28,2025,663656,621121,HOU,CHC,L,R,CH,Changeup,0,ball,B,0.0,20,2,3,Top,0,1,0,1,0
1485,777320,2025-06-28,2025,663656,621121,HOU,CHC,L,R,SI,Sinker,0,ball,B,0.0,20,1,3,Top,0,1,0,1,0
1847,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,ST,Sweeper,field_out,hit_into_play,X,83.4,19,5,2,Bot,2,0,1,0,1
1879,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,FF,4-Seam Fastball,0,foul,S,75.4,19,4,2,Bot,2,0,1,0,1
1918,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,SL,Slider,0,called_strike,S,0.0,19,3,2,Bot,2,0,1,0,1
1967,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,SL,Slider,0,ball,B,0.0,19,2,2,Bot,2,0,1,0,1
2027,777320,2025-06-28,2025,643289,607067,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,19,1,2,Bot,2,0,1,0,1
2102,777320,2025-06-28,2025,669450,607067,HOU,CHC,L,R,FC,Cutter,single,hit_into_play,X,86.2,18,1,2,Bot,1,0,1,0,1
2154,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,FF,4-Seam Fastball,double,hit_into_play,X,108.6,17,2,2,Bot,1,0,1,0,1
2188,777320,2025-06-28,2025,572233,607067,HOU,CHC,R,R,ST,Sweeper,0,ball,B,0.0,17,1,2,Bot,1,0,1,0,1
2278,777320,2025-06-28,2025,605170,607067,HOU,CHC,L,R,SL,Slider,field_out,hit_into_play,X,99.1,16,6,2,Bot,0,0,1,0,1
